序号,城市,时间,AQI指数,空气质量级别,首要污染物
185,大连市,2014-04-24 22:00,58,良,PM10
186,鞍山市,2014-04-24 22:00,69,良,PM10
187,抚顺市,2014-04-24 22:00,58,良,PM10
188,本溪市,2014-04-24 22:00,58,良,PM10
189,丹东市,2014-04-24 22:00,122,轻度污染,PM2.5
190,锦州市,2014-04-24 22:00,67,良,PM10
191,营口市,2014-04-24 22:00,54,良,PM10
192,盘锦市,2014-04-24 22:00,63,良,PM10
193,葫芦岛市,2014-04-24 22:00,62,良,PM10
194,长春市,2014-04-24 22:00,109,轻度污染,PM10
195,吉林市,2014-04-24 22:00,85,良,PM2.5
196,哈尔滨市,2014-04-24 22:00,91,良,PM10
197,齐齐哈尔市,2014-04-24 22:00,108,轻度污染,PM10
198,大庆市,2014-04-24 22:00,132,轻度污染,PM10
199,牡丹江市,2014-04-24 22:00,64,良,PM2.5
200,上海市,2014-04-24 22:00,60,良,PM2.5
201,南京市,2014-04-24 22:00,64,良,PM10
202,无锡市,2014-04-24 22:00,43,优,None
203,徐州市,2014-04-24 22:00,81,良,PM10
204,常州市,2014-04-24 22:00,55,良,PM10,PM2.5
205,苏州市,2014-04-24 22:00,55,良,PM2.5
206,南通市,2014-04-24 22:00,57,良,PM2.5
207,连云港市,2014-04-24 22:00,67,良,PM10
208,淮安市,2014-04-24 22:00,64,良,PM10
209,盐城市,2014-04-24 22:00,65,良,PM2.5
210,扬州市,2014-04-24 22:00,95,良,PM2.5
211,镇江市,2014-04-24 22:00,84,良,PM2.5
212,泰州市,2014-04-24 22:00,85,良,PM2.5
213,宿迁市,2014-04-24 22:00,57,良,PM10
214,杭州市,2014-04-24 22:00,90,良,PM2.5
215,宁波市,2014-04-24 22:00,29,优,None
216,温州市,2014-04-24 22:00,57,良,PM10
217,嘉兴市,2014-04-24 22:00,42,优,None
218,湖州市,2014-04-24 22:00,32,优,None
219,金华市,2014-04-24 22:00,78,良,PM2.5
220,衢州市,2014-04-24 22:00,57,良,PM2.5
221,舟山市,2014-04-24 22:00,36,优,None
222,台州市,2014-04-24 22:00,32,优,None
223,丽水市,2014-04-24 22:00,47,优,None
224,绍兴市,2014-04-24 22:00,71,良,PM10
225,合肥市,2014-04-24 22:00,90,良,PM2.5
226,芜湖市,2014-04-24 22:00,77,良,PM10
227,马鞍山市,2014-04-24 22:00,63,良,PM10
228,福州市,2014-04-24 22:00,52,良,PM10
229,厦门市,2014-04-24 22:00,54,良,PM10,PM2.5
230,泉州市,2014-04-24 22:00,57,良,PM10
231,南昌市,2014-04-24 22:00,42,优,None
232,九江市,2014-04-24 22:00,36,优,None
233,济南市,2014-04-24 22:00,122,轻度污染,PM2.5
234,青岛市,2014-04-24 22:00,90,良,PM10
235,淄博市,2014-04-24 22:00,81,良,PM10
236,枣庄市,2014-04-24 22:00,97,良,PM10
237,东营市,2014-04-24 22:00,103,轻度污染,PM10
238,烟台市,2014-04-24 22:00,59,良,O3
239,潍坊市,2014-04-24 22:00,73,良,PM10
240,济宁市,2014-04-24 22:00,91,良,PM10
241,泰安市,2014-04-24 22:00,74,良,PM10
242,威海市,2014-04-24 22:00,65,良,O3
243,日照市,2014-04-24 22:00,56,良,PM10
244,莱芜市,2014-04-24 22:00,85,良,PM10
245,临沂市,2014-04-24 22:00,81,良,PM10
246,德州市,2014-04-24 22:00,162,中度污染,PM2.5
247,聊城市,2014-04-24 22:00,109,轻度污染,PM2.5
248,滨州市,2014-04-24 22:00,99,良,PM10
249,菏泽市,2014-04-24 22:00,104,轻度污染,PM10
250,郑州市,2014-04-24 22:00,77,良,PM10
251,开封市,2014-04-24 22:00,94,良,PM10
252,洛阳市,2014-04-24 22:00,84,良,PM2.5
253,平顶山市,2014-04-24 22:00,87,良,PM2.5
254,安阳市,2014-04-24 22:00,102,轻度污染,PM2.5
255,焦作市,2014-04-24 22:00,87,良,PM10
256,三门峡市,2014-04-24 22:00,117,轻度污染,PM2.5
257,武汉市,2014-04-24 22:00,75,良,PM2.5
258,宜昌市,2014-04-24 22:00,144,轻度污染,PM2.5
259,荆州市,2014-04-24 22:00,93,良,PM2.5
260,长沙市,2014-04-24 22:00,50,优,None
261,株洲市,2014-04-24 22:00,43,优,None
262,湘潭市,2014-04-24 22:00,42,优,None
263,岳阳市,2014-04-24 22:00,79,良,PM10
264,常德市,2014-04-24 22:00,92,良,PM2.5
265,张家界市,2014-04-24 22:00,60,良,PM2.5
266,广州市,2014-04-24 22:00,79,良,PM2.5
267,韶关市,2014-04-24 22:00,72,良,PM2.5
268,深圳市,2014-04-24 22:00,67,良,PM2.5
269,珠海市,2014-04-24 22:00,48,优,None
270,汕头市,2014-04-24 22:00,55,良,PM2.5
271,佛山市,2014-04-24 22:00,46,优,None
272,江门市,2014-04-24 22:00,50,优,None
273,湛江市,2014-04-24 22:00,17,优,None
274,茂名市,2014-04-24 22:00,27,优,None
275,肇庆市,2014-04-24 22:00,88,良,PM2.5
276,惠州市,2014-04-24 22:00,73,良,PM2.5
277,梅州市,2014-04-24 22:00,82,良,PM10
278,汕尾市,2014-04-24 22:00,89,良,PM2.5
279,河源市,2014-04-24 22:00,87,良,PM2.5
280,阳江市,2014-04-24 22:00,22,优,None
281,清远市,2014-04-24 22:00,90,良,PM2.5
282,东莞市,2014-04-24 22:00,63,良,PM2.5
283,中山市,2014-04-24 22:00,58,良,PM2.5
284,潮州市,2014-04-24 22:00,93,良,PM2.5
285,揭阳市,2014-04-24 22:00,117,轻度污染,PM2.5
286,云浮市,2014-04-24 22:00,19,优,None
287,南宁市,2014-04-24 22:00,57,良,PM10
288,柳州市,2014-04-24 22:00,67,良,PM2.5
289,桂林市,2014-04-24 22:00,28,优,None
290,北海市,2014-04-24 22:00,41,优,None
291,海口市,2014-04-24 22:00,26,优,None
292,三亚市,2014-04-24 22:00,29,优,None
293,重庆市,2014-04-24 22:00,61,良,PM10
294,成都市,2014-04-24 22:00,88,良,PM2.5
295,自贡市,2014-04-24 22:00,97,良,PM2.5
296,攀枝花市,2014-04-24 22:00,124,轻度污染,PM2.5
297,泸州市,2014-04-24 22:00,92,良,PM2.5
298,德阳市,2014-04-24 22:00,72,良,PM2.5
299,绵阳市,2014-04-24 22:00,58,良,PM2.5
300,南充市,2014-04-24 22:00,88,良,PM2.5
301,宜宾市,2014-04-24 22:00,122,轻度污染,PM2.5
302,贵阳市,2014-04-24 22:00,67,良,PM2.5
303,遵义市,2014-04-24 22:00,55,良,PM2.5
304,昆明市,2014-04-24 22:00,92,良,PM10,PM2.5
305,曲靖市,2014-04-24 22:00,87,良,PM2.5
306,玉溪市,2014-04-24 22:00,102,轻度污染,PM2.5
307,拉萨市,2014-04-24 22:00,83,良,PM10
308,西安市,2014-04-24 22:00,135,轻度污染,PM2.5
309,铜川市,2014-04-24 22:00,96,良,PM10
310,宝鸡市,2014-04-24 22:00,500,严重污染,PM10
311,咸阳市,2014-04-24 22:00,124,轻度污染,PM10
312,渭南市,2014-04-24 22:00,81,良,PM10
313,延安市,2014-04-24 22:00,500,严重污染,PM10
314,兰州市,2014-04-24 22:00,500,严重污染,PM10
315,嘉峪关市,2014-04-24 22:00,500,严重污染,PM10
316,金昌市,2014-04-24 22:00,500,严重污染,PM10
317,西宁市,2014-04-24 22:00,459,严重污染,PM10
318,银川市,2014-04-24 22:00,279,重度污染,PM10
319,石嘴山市,2014-04-24 22:00,253,重度污染,PM10
320,乌鲁木齐市,2014-04-24 22:00,102,轻度污染,PM10
321,克拉玛依市,2014-04-24 22:00,61,良,PM10
322,库尔勒市,2014-04-24 22:00,500,严重污染,PM10,PM2.5
323,北京市,2014-04-24 21:00,168,中度污染,PM2.5
324,天津市,2014-04-24 21:00,124,轻度污染,PM2.5
325,石家庄市,2014-04-24 21:00,118,轻度污染,PM2.5
326,唐山市,2014-04-24 21:00,102,轻度污染,PM10
327,秦皇岛市,2014-04-24 21:00,64,良,PM10
328,邯郸市,2014-04-24 21:00,119,轻度污染,PM2.5
329,邢台市,2014-04-24 21:00,117,轻度污染,PM10
330,保定市,2014-04-24 21:00,120,轻度污染,PM2.5
331,承德市,2014-04-24 21:00,104,轻度污染,PM10
332,沧州市,2014-04-24 21:00,104,轻度污染,PM2.5
333,廊坊市,2014-04-24 21:00,129,轻度污染,PM2.5
334,衡水市,2014-04-24 21:00,105,轻度污染,PM10
335,张家口市,2014-04-24 21:00,100,良,PM10
336,太原市,2014-04-24 21:00,144,轻度污染,PM2.5
337,大同市,2014-04-24 21:00,86,良,PM10
338,阳泉市,2014-04-24 21:00,112,轻度污染,PM2.5
339,长治市,2014-04-24 21:00,83,良,PM10
340,临汾市,2014-04-24 21:00,78,良,PM2.5
341,呼和浩特市,2014-04-24 21:00,500,严重污染,PM10
342,包头市,2014-04-24 21:00,500,严重污染,PM10
343,赤峰市,2014-04-24 21:00,103,轻度污染,PM2.5
344,鄂尔多斯市,2014-04-24 21:00,500,严重污染,PM10
345,沈阳市,2014-04-24 21:00,77,良,PM10
346,大连市,2014-04-24 21:00,58,良,PM10
347,鞍山市,2014-04-24 21:00,64,良,PM10
348,抚顺市,2014-04-24 21:00,67,良,PM10
349,本溪市,2014-04-24 21:00,53,良,PM10
350,丹东市,2014-04-24 21:00,105,轻度污染,PM2.5
351,锦州市,2014-04-24 21:00,64,良,PM10
352,营口市,2014-04-24 21:00,54,良,PM10
353,盘锦市,2014-04-24 21:00,62,良,PM10
354,葫芦岛市,2014-04-24 21:00,59,良,PM10
355,长春市,2014-04-24 21:00,114,轻度污染,PM10
356,吉林市,2014-04-24 21:00,88,良,PM2.5
357,哈尔滨市,2014-04-24 21:00,97,良,PM2.5
358,齐齐哈尔市,2014-04-24 21:00,108,轻度污染,PM10
359,大庆市,2014-04-24 21:00,113,轻度污染,PM10
360,牡丹江市,2014-04-24 21:00,72,良,PM2.5
361,上海市,2014-04-24 21:00,56,良,PM10
362,南京市,2014-04-24 21:00,74,良,PM10
363,无锡市,2014-04-24 21:00,53,良,PM2.5
364,徐州市,2014-04-24 21:00,65,良,PM10
365,常州市,2014-04-24 21:00,60,良,PM2.5
366,苏州市,2014-04-24 21:00,53,良,PM2.5
367,南通市,2014-04-24 21:00,58,良,PM2.5
368,连云港市,2014-04-24 21:00,64,良,PM10
369,淮安市,2014-04-24 21:00,67,良,PM10
370,盐城市,2014-04-24 21:00,69,良,PM2.5
371,扬州市,2014-04-24 21:00,95,良,PM2.5
372,镇江市,2014-04-24 21:00,90,良,PM2.5
373,泰州市,2014-04-24 21:00,73,良,PM2.5
374,宿迁市,2014-04-24 21:00,58,良,PM10
375,杭州市,2014-04-24 21:00,97,良,PM2.5
376,宁波市,2014-04-24 21:00,35,优,None
377,温州市,2014-04-24 21:00,62,良,PM10
378,嘉兴市,2014-04-24 21:00,35,优,None
379,湖州市,2014-04-24 21:00,50,优,None
380,金华市,2014-04-24 21:00,68,良,PM2.5
381,衢州市,2014-04-24 21:00,54,良,PM2.5
382,舟山市,2014-04-24 21:00,41,优,None
383,台州市,2014-04-24 21:00,30,优,None
384,丽水市,2014-04-24 21:00,48,优,None
385,绍兴市,2014-04-24 21:00,79,良,PM10
386,合肥市,2014-04-24 21:00,88,良,PM10
387,芜湖市,2014-04-24 21:00,79,良,PM10
388,马鞍山市,2014-04-24 21:00,66,良,PM10
389,福州市,2014-04-24 21:00,69,良,PM10
390,厦门市,2014-04-24 21:00,52,良,PM10
391,泉州市,2014-04-24 21:00,54,良,PM10
392,南昌市,2014-04-24 21:00,49,优,None
393,九江市,2014-04-24 21:00,35,优,None
394,济南市,2014-04-24 21:00,123,轻度污染,PM2.5
395,青岛市,2014-04-24 21:00,91,良,PM10
396,淄博市,2014-04-24 21:00,84,良,PM10
397,枣庄市,2014-04-24 21:00,85,良,PM10
398,东营市,2014-04-24 21:00,106,轻度污染,PM10
399,烟台市,2014-04-24 21:00,65,良,O3
400,潍坊市,2014-04-24 21:00,74,良,PM10
401,济宁市,2014-04-24 21:00,93,良,PM10
402,泰安市,2014-04-24 21:00,73,良,PM10
403,威海市,2014-04-24 21:00,57,良,PM10
404,日照市,2014-04-24 21:00,56,良,PM10
405,莱芜市,2014-04-24 21:00,103,轻度污染,PM10
406,临沂市,2014-04-24 21:00,76,良,PM10
407,德州市,2014-04-24 21:00,135,轻度污染,PM2.5
408,聊城市,2014-04-24 21:00,113,轻度污染,PM2.5
409,滨州市,2014-04-24 21:00,105,轻度污染,PM10
410,菏泽市,2014-04-24 21:00,94,良,PM10
411,郑州市,2014-04-24 21:00,76,良,PM10
412,开封市,2014-04-24 21:00,91,良,PM10
413,洛阳市,2014-04-24 21:00,93,良,PM2.5
414,平顶山市,2014-04-24 21:00,87,良,PM2.5
415,安阳市,2014-04-24 21:00,92,良,PM2.5
416,焦作市,2014-04-24 21:00,73,良,PM2.5
417,三门峡市,2014-04-24 21:00,124,轻度污染,PM2.5
418,武汉市,2014-04-24 21:00,79,良,PM2.5
419,宜昌市,2014-04-24 21:00,162,中度污染,PM2.5
420,荆州市,2014-04-24 21:00,95,良,PM2.5
421,长沙市,2014-04-24 21:00,46,优,None
422,株洲市,2014-04-24 21:00,52,良,PM10
423,湘潭市,2014-04-24 21:00,41,优,None
424,岳阳市,2014-04-24 21:00,84,良,PM10
425,常德市,2014-04-24 21:00,68,良,PM2.5
426,张家界市,2014-04-24 21:00,57,良,PM10
427,广州市,2014-04-24 21:00,79,良,PM2.5
428,韶关市,2014-04-24 21:00,74,良,PM2.5
429,深圳市,2014-04-24 21:00,70,良,PM2.5
430,珠海市,2014-04-24 21:00,45,优,None
431,汕头市,2014-04-24 21:00,55,良,PM2.5
432,佛山市,2014-04-24 21:00,51,良,PM10
433,江门市,2014-04-24 21:00,46,优,None
434,湛江市,2014-04-24 21:00,32,优,None
435,茂名市,2014-04-24 21:00,31,优,None
436,肇庆市,2014-04-24 21:00,88,良,PM2.5
437,惠州市,2014-04-24 21:00,69,良,PM2.5
438,梅州市,2014-04-24 21:00,76,良,PM10
439,汕尾市,2014-04-24 21:00,88,良,PM2.5
440,河源市,2014-04-24 21:00,94,良,PM2.5
441,阳江市,2014-04-24 21:00,36,优,None
442,清远市,2014-04-24 21:00,107,轻度污染,PM2.5
443,东莞市,2014-04-24 21:00,60,良,PM2.5
444,中山市,2014-04-24 21:00,50,优,None
445,潮州市,2014-04-24 21:00,117,轻度污染,PM2.5
446,揭阳市,2014-04-24 21:00,138,轻度污染,PM2.5
447,云浮市,2014-04-24 21:00,17,优,None
448,南宁市,2014-04-24 21:00,55,良,PM10
449,柳州市,2014-04-24 21:00,60,良,PM2.5
450,桂林市,2014-04-24 21:00,35,优,None
451,北海市,2014-04-24 21:00,39,优,None
452,海口市,2014-04-24 21:00,30,优,None
453,三亚市,2014-04-24 21:00,32,优,None
454,重庆市,2014-04-24 21:00,62,良,PM10
455,成都市,2014-04-24 21:00,73,良,PM2.5
456,自贡市,2014-04-24 21:00,100,良,PM2.5
457,攀枝花市,2014-04-24 21:00,128,轻度污染,PM2.5
458,泸州市,2014-04-24 21:00,84,良,PM2.5
459,德阳市,2014-04-24 21:00,62,良,PM10
460,绵阳市,2014-04-24 21:00,53,良,PM2.5
461,南充市,2014-04-24 21:00,92,良,PM2.5
462,宜宾市,2014-04-24 21:00,114,轻度污染,PM2.5
463,贵阳市,2014-04-24 21:00,69,良,PM2.5
464,遵义市,2014-04-24 21:00,56,良,PM10
465,昆明市,2014-04-24 21:00,88,良,PM10
466,曲靖市,2014-04-24 21:00,88,良,PM2.5
467,玉溪市,2014-04-24 21:00,98,良,PM2.5
468,拉萨市,2014-04-24 21:00,93,良,PM10
469,西安市,2014-04-24 21:00,139,轻度污染,PM2.5
470,铜川市,2014-04-24 21:00,114,轻度污染,PM2.5
471,宝鸡市,2014-04-24 21:00,204,重度污染,PM2.5
472,咸阳市,2014-04-24 21:00,122,轻度污染,PM2.5
473,渭南市,2014-04-24 21:00,78,良,PM2.5
474,延安市,2014-04-24 21:00,500,严重污染,PM10
475,兰州市,2014-04-24 21:00,500,严重污染,PM10
476,嘉峪关市,2014-04-24 21:00,500,严重污染,PM10
477,金昌市,2014-04-24 21:00,500,严重污染,PM10
478,西宁市,2014-04-24 21:00,500,严重污染,PM10
479,银川市,2014-04-24 21:00,397,严重污染,PM10
480,石嘴山市,2014-04-24 21:00,253,重度污染,PM10
481,乌鲁木齐市,2014-04-24 21:00,97,良,PM10
482,克拉玛依市,2014-04-24 21:00,52,良,PM10
483,库尔勒市,2014-04-24 21:00,500,严重污染,PM10,PM2.5
484,北京市,2014-04-24 19:00,155,中度污染,PM2.5
485,天津市,2014-04-24 19:00,120,轻度污染,PM2.5
486,石家庄市,2014-04-24 19:00,107,轻度污染,PM2.5
487,唐山市,2014-04-24 19:00,117,轻度污染,PM2.5
488,秦皇岛市,2014-04-24 19:00,65,良,O3
489,邯郸市,2014-04-24 19:00,99,良,PM2.5
490,邢台市,2014-04-24 19:00,95,良,PM10
491,保定市,2014-04-24 19:00,93,良,PM2.5
492,承德市,2014-04-24 19:00,95,良,PM10
493,沧州市,2014-04-24 19:00,77,良,PM10,PM2.5
494,廊坊市,2014-04-24 19:00,88,良,PM10,PM2.5
495,衡水市,2014-04-24 19:00,92,良,PM10
496,张家口市,2014-04-24 19:00,97,良,PM10
497,太原市,2014-04-24 19:00,94,良,PM10
498,大同市,2014-04-24 19:00,80,良,PM10
499,阳泉市,2014-04-24 19:00,122,轻度污染,PM2.5
